,housing_units,latt,long,median_house_value,population
57052,128.0,43.3,-97.7,44300.0,452.0
57053,841.0,43.4,-97.1,140000.0,1893.0
57054,263.0,44.1,-97.2,76900.0,502.0
57055,449.0,43.67,-96.74,204800.0,1090.0
57057,63.0,44.11,-96.96,107800.0,152.0
57058,911.0,43.8,-97.4,98600.0,1973.0
57059,705.0,43.1,-97.8,53700.0,1522.0
57061,49.0,44.245,-97.0419,75000.0,102.0
57062,694.0,42.8,-98.0,80000.0,2410.0
57063,388.0,42.9,-97.7,59900.0,1006.0
57064,1790.0,43.46,-96.87,167400.0,5072.0
57065,172.0,43.91,-96.62,68300.0,397.0
57066,731.0,43.0,-97.9,75200.0,1508.0
57067,204.0,43.0,-97.5,156300.0,537.0
57068,622.0,43.6,-96.5,169600.0,1512.0
57069,4767.0,42.8,-97.0,136700.0,11988.0
57070,753.0,43.2,-97.2,91700.0,1387.0
57071,1221.0,44.3,-97.0,155800.0,2758.0
57072,267.0,43.0,-97.2,124000.0,584.0
57073,347.0,43.0,-97.1,68700.0,711.0
57075,730.0,44.0,-97.0,168100.0,893.0
57076,153.0,44.0,-97.3,103800.0,521.0
57077,508.0,43.3,-96.8,125500.0,1324.0
57078,8204.0,42.9,-97.4,130900.0,19121.0
57103,14067.0,43.55,-96.69,145200.0,34480.0
57104,12105.0,43.6,-96.68,98400.0,25901.0
57105,10052.0,43.52,-96.73,140600.0,22268.0
57106,17425.0,43.5,-96.83,158000.0,39852.0
57107,3249.0,43.6,-96.82,136800.0,8044.0
57108,7283.0,43.5,-96.7,264800.0,17267.0
57110,4788.0,43.51,-96.66,188500.0,12309.0
57117,0.0,43.6,-96.7,,61.0
57197,0.0,43.525,-96.739,,959.0
57201,11415.0,44.9,-97.1,139400.0,24983.0
57212,1039.0,44.4,-97.2,102800.0,2062.0
57213,300.0,44.6,-96.6,95000.0,485.0
57214,37.0,44.49,-97.21,63300.0,75.0
57216,728.0,45.3,-96.5,109400.0,1044.0
57217,149.0,45.1,-97.7,116300.0,244.0
57218,146.0,44.7,-96.6,90300.0,327.0
57219,292.0,45.3,-97.8,57500.0,567.0
57220,428.0,44.5,-96.9,89100.0,767.0
57221,321.0,44.6,-97.4,79200.0,808.0
57223,602.0,44.7,-97.0,120100.0,1356.0
57224,95.0,45.9,-97.1,68100.0,195.0
57225,887.0,44.9,-97.7,66600.0,1873.0
57226,949.0,44.8,-96.7,108200.0,2072.0
57227,416.0,45.4,-96.7,118200.0,434.0
57231,887.0,44.4,-97.6,85600.0,1695.0
57232,284.0,45.6,-97.4,104200.0,299.0
57233,68.0,44.5,-97.4,54100.0,118.0
57234,691.0,44.6,-96.9,94000.0,1274.0
57235,349.0,45.1,-97.3,105300.0,844.0
57236,71.0,45.0,-97.6,24400.0,118.0
57237,473.0,44.8,-96.5,101200.0,665.0
57238,210.0,44.9,-96.8,106300.0,483.0
57239,437.0,45.5,-97.3,112500.0,223.0
57241,389.0,44.7,-97.2,93100.0,1048.0
57242,163.0,44.8,-97.4,100000.0,432.0
57243,270.0,44.9,-97.4,94300.0,604.0
57245,54.0,44.894,-96.918,91300.0,126.0
57246,77.0,45.1,-96.7,67600.0,161.0
57247,460.0,45.7,-97.4,201400.0,320.0
57248,631.0,44.6,-97.2,162800.0,1057.0
57249,596.0,44.4,-97.4,80600.0,994.0
57251,61.0,45.26,-96.93,81000.0,127.0
57252,2268.0,45.2,-96.6,102500.0,4800.0
57255,243.0,45.9,-96.9,60800.0,538.0
57256,64.0,45.3,-97.2,85400.0,127.0
57257,276.0,45.5,-97.0,81300.0,810.0
57258,127.0,45.0,-97.9,42700.0,385.0
57259,240.0,45.0,-96.6,92500.0,505.0
57260,541.0,45.9,-96.7,90400.0,1093.0
57261,186.0,45.5,-97.6,54000.0,321.0
57262,1998.0,45.7,-96.9,84700.0,4963.0
57263,207.0,45.1,-97.0,82000.0,450.0
57264,104.0,45.1,-96.8,65600.0,219.0
57265,114.0,45.0,-96.8,86700.0,225.0
57266,270.0,45.3,-97.1,83000.0,607.0
57268,213.0,44.6,-96.7,76400.0,443.0
57269,187.0,45.2,-96.8,142000.0,413.0
57270,363.0,45.8,-97.3,51100.0,904.0
57271,100.0,44.7,-97.5,60800.0,247.0
57272,84.0,45.1,-97.5,53300.0,173.0
57273,940.0,45.3,-97.3,93100.0,1316.0
57274,1492.0,45.3,-97.5,80400.0,2813.0
57276,449.0,44.4,-96.6,118900.0,1178.0
57278,292.0,44.6,-97.7,74100.0,748.0
57279,653.0,45.4,-96.7,75200.0,1058.0
57301,8256.0,43.7,-98.0,126600.0,18375.0
57311,517.0,43.7,-97.8,101600.0,1616.0
57312,236.0,44.2,-98.4,50500.0,516.0
57313,588.0,43.3,-98.4,68000.0,1128.0
57314,345.0,44.0,-98.0,57900.0,734.0
57315,500.0,43.0,-98.0,69300.0,987.0
57317,308.0,43.1,-99.1,47100.0,526.0
57319,487.0,43.5,-97.5,70800.0,1003.0
57321,194.0,43.9,-97.6,54600.0,388.0
57322,112.0,44.7,-98.0,91700.0,296.0
57323,186.0,44.2,-97.7,34600.0,215.0
57324,184.0,44.3,-98.0,99000.0,383.0
57325,1432.0,43.7,-99.3,113900.0,3054.0
57328,520.0,43.4,-98.4,71400.0,1134.0
57329,119.0,43.0,-98.2,75500.0,258.0
57330,257.0,43.3,-98.1,52300.0,625.0
57331,189.0,43.5,-98.0,115100.0,459.0
57332,342.0,43.5,-97.7,86200.0,730.0
57334,325.0,43.6,-98.0,119000.0,895.0
57335,162.0,43.2,-98.8,47000.0,244.0
57337,83.0,44.0,-97.8,32500.0,140.0
57339,429.0,44.1,-99.3,35500.0,1525.0
57340,140.0,43.8,-97.9,97100.0,355.0
57341,97.0,44.1,-99.1,72200.0,151.0
57342,340.0,43.2,-98.7,69500.0,558.0
57344,77.0,43.44,-98.64,80700.0,155.0
57345,627.0,44.5,-99.5,67500.0,1238.0
57346,27.0,44.246,-99.454,,68.0
57348,257.0,44.6,-98.4,81900.0,527.0
57349,808.0,44.0,-97.6,71300.0,1493.0
57350,6951.0,44.4,-98.2,87400.0,14534.0
57353,345.0,44.4,-97.8,61800.0,829.0
57355,639.0,43.8,-99.0,73300.0,1352.0
57356,792.0,43.1,-98.5,45000.0,1993.0
57358,23.0,44.07,-98.427,101400.0,34.0
57359,329.0,43.9,-98.2,92900.0,649.0
57361,59.0,43.03,-98.44,23800.0,198.0
57362,1133.0,44.5,-99.1,80500.0,2149.0
57363,442.0,43.7,-98.3,72300.0,1003.0
57364,31.0,43.427,-98.607,,56.0
57365,274.0,43.82,-99.37,95000.0,522.0
57366,1044.0,43.4,-98.0,79300.0,2228.0
57367,122.0,43.07,-98.53,115600.0,210.0
57368,550.0,43.8,-98.5,84500.0,1226.0
57369,1089.0,43.4,-99.0,94700.0,2495.0
57370,351.0,43.8,-99.1,84000.0,814.0
57371,148.0,44.4,-99.2,66300.0,234.0
57373,216.0,44.5,-98.8,110700.0,437.0
57374,160.0,43.8,-97.6,58800.0,343.0
57375,339.0,43.6,-98.5,51300.0,647.0
57376,554.0,43.2,-98.0,43300.0,1010.0
57379,50.0,44.2,-98.6,92000.0,84.0
57380,1338.0,43.1,-98.3,73000.0,3470.0
57381,314.0,44.4,-98.7,69400.0,490.0
57382,827.0,44.0,-98.7,78200.0,1591.0
57383,369.0,43.7,-98.7,48200.0,732.0
57384,404.0,44.4,-98.5,105500.0,839.0
57385,637.0,44.1,-98.3,70400.0,1221.0
57386,93.0,44.5,-98.0,90000.0,209.0
57401,13781.0,45.5,-98.5,138900.0,30061.0
57420,195.0,45.33,-100.12,35500.0,75.0
57421,53.0,45.73,-97.91,57500.0,88.0
57422,141.0,45.4,-97.9,62500.0,235.0
57424,155.0,45.0,-98.5,59400.0,291.0
57426,28.0,45.73,-98.5,103100.0,63.0
57427,250.0,45.5,-98.3,131100.0,620.0
57428,370.0,45.5,-99.7,55200.0,710.0
57429,43.0,45.18,-98.3,44300.0,94.0
57430,1047.0,45.8,-97.7,103500.0,2243.0
57432,169.0,45.7,-98.0,95000.0,465.0
57433,225.0,45.7,-98.3,117900.0,383.0
57434,269.0,45.2,-98.1,102600.0,566.0
57435,147.0,45.2,-99.0,47000.0,247.0
57436,242.0,44.8,-98.1,54800.0,384.0
57437,921.0,45.8,-99.6,52500.0,1286.0
57438,658.0,45.1,-99.1,63800.0,1580.0
57439,27.0,45.2,-98.0,,52.0
57440,197.0,44.8,-98.3,41000.0,612.0
57441,321.0,45.8,-98.5,75900.0,607.0
57442,1116.0,45.0,-100.1,63800.0,1664.0
57445,894.0,45.5,-98.1,115300.0,2068.0
57446,283.0,45.9,-98.2,33100.0,472.0
57448,226.0,45.6,-99.4,30000.0,348.0
57449,82.0,45.7,-98.2,111400.0,146.0
57450,349.0,45.2,-99.9,58500.0,672.0
57451,1044.0,45.4,-98.9,158100.0,2293.0
57452,192.0,45.5,-99.9,28900.0,278.0
57454,294.0,45.6,-97.7,67100.0,558.0
57455,72.0,45.0,-99.7,51700.0,96.0
57456,422.0,45.8,-99.0,59800.0,862.0
57457,84.0,45.9,-99.2,105700.0,90.0
57460,161.0,45.3,-98.7,106700.0,365.0
57461,183.0,45.2,-98.4,59200.0,392.0
57465,170.0,45.1,-98.7,85000.0,371.0
57466,77.0,45.2,-99.5,75000.0,124.0
57467,152.0,44.8,-99.1,46900.0,293.0
57468,136.0,45.5,-97.8,49400.0,247.0
57469,1651.0,44.9,-98.6,74100.0,3305.0
57470,93.0,44.9,-98.9,40900.0,143.0
57471,346.0,45.4,-99.3,47500.0,674.0
57472,491.0,45.4,-100.1,55500.0,953.0
57473,92.0,45.0,-99.5,93600.0,161.0
57474,92.0,45.3,-98.3,102500.0,197.0
57475,94.0,45.2,-99.6,81700.0,160.0
57476,218.0,44.7,-98.6,53500.0,463.0
57477,85.0,45.0,-98.2,75000.0,117.0
57479,252.0,45.3,-98.4,152000.0,666.0
57481,188.0,45.6,-98.7,87500.0,598.0
57501,7384.0,44.6,-100.3,163400.0,16309.0
57520,103.0,44.8,-100.2,24800.0,153.0
57521,105.0,43.9,-101.2,53200.0,167.0
57522,220.0,44.5,-99.9,89700.0,463.0
57523,655.0,43.3,-99.2,68100.0,1094.0
57528,397.0,43.2,-99.8,64000.0,748.0
57529,255.0,43.2,-99.6,77500.0,395.0
57531,132.0,43.9,-100.5,83500.0,228.0
57532,1307.0,44.3,-100.5,116800.0,2835.0
57533,1075.0,43.2,-99.4,57500.0,1900.0
57534,95.0,43.6,-99.7,84600.0,183.0
57536,235.0,44.4,-99.8,68600.0,469.0
57537,47.0,44.6,-100.8,63800.0,83.0
57538,178.0,43.1,-99.2,61500.0,322.0
57540,49.0,44.5,-99.6,110400.0,106.0
57541,82.0,43.6,-99.9,,167.0
57543,460.0,43.8,-101.6,58100.0,870.0
57544,229.0,43.8,-99.8,52500.0,419.0
57547,70.0,43.6,-101.4,75000.0,139.0
57548,393.0,44.1,-99.7,48500.0,1380.0
57551,926.0,43.2,-101.7,60600.0,2279.0
57552,315.0,44.2,-101.2,47800.0,554.0
57553,75.0,44.5,-101.6,77400.0,153.0
57555,1365.0,43.2,-100.5,33100.0,3834.0
57559,382.0,43.9,-100.7,65000.0,638.0
57560,154.0,43.4,-101.1,32500.0,436.0
57562,50.0,43.9,-100.9,,98.0
57563,90.0,43.38,-100.33,12000.0,240.0
57564,521.0,44.7,-100.0,102900.0,995.0
57566,320.0,43.3,-101.0,71300.0,1060.0
57567,718.0,44.2,-101.7,76100.0,1406.0
57568,405.0,43.9,-100.1,87600.0,689.0
57569,235.0,43.8,-99.5,102900.0,445.0
57570,618.0,43.2,-101.0,36600.0,2064.0
57571,16.0,43.2,-99.1,,14.0
57572,523.0,43.1,-101.0,46300.0,1847.0
57574,61.0,43.1,-101.5,102300.0,104.0
57576,111.0,44.0,-100.3,51400.0,204.0
57577,296.0,43.6,-101.8,22800.0,1211.0
57579,525.0,43.6,-100.8,61700.0,1330.0
57580,2389.0,43.4,-99.9,75300.0,4449.0
57584,85.0,43.5,-100.0,25800.0,125.0
57585,132.0,43.6,-100.4,33100.0,226.0
57601,1948.0,45.6,-100.4,79300.0,4003.0
57620,273.0,45.4,-102.5,58400.0,515.0
57621,97.0,45.771,-101.076,9999.0,378.0
57622,108.0,44.6,-101.7,53000.0,318.0
57623,415.0,45.0,-101.6,69000.0,1042.0
57625,1414.0,45.0,-100.8,61000.0,4230.0
57626,488.0,44.9,-102.4,72700.0,971.0
57630,16.0,45.44,-100.88,116700.0,32.0
57631,246.0,45.6,-100.3,59600.0,361.0
57632,355.0,45.8,-100.1,53600.0,634.0
57633,199.0,45.2,-101.3,53100.0,414.0
57634,58.0,45.8,-101.9,193800.0,115.0
57636,60.0,45.02,-101.46,,164.0
57638,1170.0,45.8,-102.3,55600.0,1921.0
57639,88.0,45.67,-100.84,55000.0,371.0
57640,112.0,45.8,-102.7,59000.0,176.0
57641,180.0,45.8,-101.3,32500.0,295.0
57642,703.0,45.7,-101.3,45900.0,1917.0
57644,182.0,45.4,-102.3,56200.0,335.0
57645,118.0,45.9,-101.7,49000.0,217.0
57646,121.0,45.7,-100.0,56400.0,199.0
57648,355.0,45.8,-100.3,46700.0,335.0
57649,128.0,45.4,-102.7,65000.0,217.0
57650,23.0,45.9,-103.0,75000.0,29.0
57651,61.0,45.5,-103.1,68800.0,115.0
57652,149.0,45.2,-100.5,51400.0,402.0
57656,331.0,45.3,-100.9,58600.0,723.0
57657,101.0,45.4,-100.7,62100.0,203.0
57658,132.0,45.7,-100.5,9999.0,446.0
57660,48.0,45.8,-101.5,75000.0,99.0
57661,25.0,45.2712,-100.8873,103100.0,88.0
57701,18977.0,44.1,-103.2,130100.0,43462.0
57702,15142.0,44.0,-103.4,206300.0,32980.0
57703,5645.0,44.0,-103.1,142800.0,14205.0
57706,983.0,44.17,-103.09,,2903.0
57714,226.0,43.3,-102.0,21100.0,872.0
57716,155.0,43.1,-102.3,28000.0,486.0
57717,3552.0,44.9,-103.7,122200.0,8007.0
57718,2520.0,44.17,-103.35,154300.0,6307.0
57719,2400.0,44.2,-103.0,126500.0,6217.0
57720,397.0,45.6,-103.5,65900.0,651.0
57722,173.0,43.5,-103.2,93300.0,283.0
57724,126.0,45.6,-103.9,51000.0,210.0
57725,72.0,43.9,-102.8,208300.0,162.0
57730,3134.0,43.8,-103.7,185200.0,5315.0
57732,1329.0,44.3,-103.6,156500.0,1979.0
57735,883.0,43.2,-103.7,59100.0,1327.0
57738,92.0,43.6,-103.2,49000.0,170.0
57741,41.0,44.41,-103.474,,63.0
57744,977.0,43.8,-103.1,218400.0,2238.0
57745,1513.0,44.0,-103.8,207400.0,2109.0
57747,3389.0,43.3,-103.5,146100.0,5870.0
57748,141.0,44.5,-102.3,116700.0,318.0
57750,143.0,43.8,-102.0,52700.0,295.0
57751,556.0,43.9,-103.4,175500.0,844.0
57752,648.0,43.5,-102.3,29500.0,2245.0
57754,2693.0,44.3,-103.8,105200.0,3793.0
57755,66.0,45.8,-103.3,145800.0,116.0
57756,264.0,43.3,-102.4,23400.0,1126.0
57758,105.0,45.0,-102.6,67500.0,200.0
57759,260.0,44.2,-103.6,235900.0,546.0
57760,695.0,44.9,-103.2,87000.0,1353.0
57761,522.0,44.2,-102.7,129300.0,1210.0
57762,263.0,44.65,-103.51,53700.0,531.0
57763,165.0,43.1,-103.2,70000.0,282.0
57764,470.0,43.185,-102.735,19400.0,1923.0
57766,133.0,43.4,-103.2,60600.0,237.0
57767,72.0,44.1,-102.6,65000.0,149.0
57769,1519.0,44.2,-103.3,203200.0,3515.0
57770,1422.0,43.3,-102.6,15000.0,5271.0
57772,506.0,43.3,-102.2,13300.0,2048.0
57773,81.0,43.609,-103.594,173100.0,133.0
57775,120.0,44.1,-102.1,85000.0,230.0
57776,9.0,45.6,-103.5,,15.0
57779,159.0,44.55,-103.75,72300.0,333.0
57780,57.0,43.8,-102.4,266700.0,102.0
57782,37.0,43.2,-103.1,29600.0,61.0
57783,7097.0,44.5,-103.9,178200.0,14290.0
57785,4532.0,44.4,-103.3,140400.0,9377.0
57787,200.0,44.7,-102.8,123200.0,365.0
57788,238.0,44.6,-103.3,81800.0,485.0
57790,605.0,44.1,-102.3,87500.0,1111.0
57791,96.0,44.2,-102.5,160500.0,190.0
57792,76.0,44.61,-102.37,,129.0
57793,824.0,44.5,-103.6,184300.0,1913.0
57794,145.0,43.2,-102.4,9999.0,644.0
57799,10.0,44.495,-103.872,,660.0
58001,28.0,46.3,-96.7,204500.0,55.0
58002,11.0,46.98,-97.39,,23.0
58004,115.0,47.0,-97.3,112500.0,266.0
58005,299.0,47.1,-97.0,216200.0,854.0
58006,183.0,47.1,-97.2,105800.0,427.0
58007,57.0,47.0,-97.5,83300.0,119.0
58008,102.0,46.3,-97.0,124300.0,229.0
58009,45.0,47.33,-97.25,,102.0
58011,192.0,46.9,-97.5,104700.0,391.0
58012,986.0,47.0,-97.2,150100.0,2474.0
58013,71.0,46.1,-97.4,31900.0,101.0
58015,121.0,46.59,-96.81,135100.0,291.0
58016,81.0,47.4,-97.5,73800.0,192.0
58017,199.0,46.1,-97.8,28900.0,313.0
58018,145.0,46.4,-96.9,167200.0,324.0
58021,176.0,46.7,-97.1,153100.0,447.0
58027,689.0,46.6,-97.6,80700.0,1391.0
58029,60.0,47.1,-97.4,74000.0,129.0
58030,332.0,46.0,-96.7,62100.0,649.0
58031,205.0,46.8,-97.7,70000.0,414.0
58032,354.0,46.1,-97.6,88800.0,722.0
58033,200.0,46.4,-97.9,91700.0,374.0
58035,147.0,47.3,-97.4,29700.0,262.0
58036,138.0,47.2,-97.0,109400.0,274.0
58038,152.0,47.2,-97.0,106500.0,332.0
58040,459.0,46.2,-97.7,86500.0,920.0
58041,786.0,46.1,-96.9,78300.0,1545.0
58042,500.0,47.0,-97.0,192200.0,1386.0
58043,91.0,46.0,-97.5,40000.0,167.0
58045,1042.0,47.4,-97.0,105000.0,2230.0
58046,303.0,47.3,-97.7,73800.0,583.0
58047,1251.0,46.7,-96.9,238800.0,3560.0
58048,213.0,47.2,-97.2,89800.0,418.0
58049,174.0,46.7,-98.0,110700.0,289.0
58051,592.0,46.6,-97.0,193200.0,1458.0
58052,282.0,46.6,-97.3,152000.0,581.0
58053,663.0,46.1,-97.2,59700.0,1171.0
58054,1534.0,46.4,-97.6,91400.0,3128.0
58056,134.0,47.3,-97.9,89200.0,191.0
58057,78.0,46.4,-97.3,73300.0,147.0
58058,61.0,46.17,-96.97,45000.0,123.0
58059,448.0,46.8,-97.1,141500.0,1168.0
58060,624.0,46.3,-97.5,83000.0,1329.0
58061,174.0,46.3,-96.9,107700.0,413.0
58062,90.0,46.6,-97.8,75800.0,174.0
58063,160.0,47.0,-97.8,80000.0,340.0
58064,223.0,47.1,-97.7,86400.0,450.0
58065,17.0,47.19,-97.76,24500.0,22.0
58067,143.0,46.1,-97.5,52500.0,243.0
58068,151.0,46.5,-97.4,73500.0,321.0
58069,77.0,46.2,-97.8,87500.0,176.0
58071,183.0,46.9,-97.7,79200.0,409.0
58072,3974.0,46.9,-98.0,95900.0,7997.0
58075,4210.0,46.3,-96.7,108700.0,9276.0
58076,0.0,46.273,-96.607,,236.0
58077,325.0,46.5,-96.9,144500.0,787.0
58078,10946.0,46.87,-96.93,157400.0,26321.0
58079,220.0,46.9,-97.3,106500.0,530.0
58081,406.0,46.3,-97.1,87000.0,845.0
58102,14338.0,46.93,-96.83,144600.0,29850.0
58103,24011.0,46.85,-96.82,142500.0,47302.0
58104,12436.0,46.79,-96.84,215400.0,28322.0
58105,5.0,46.9,-96.81,,2483.0
58201,16488.0,47.9,-97.2,165800.0,34880.0
58202,3.0,47.92,-97.08,,1839.0
58203,7772.0,48.0,-97.2,130200.0,18229.0
58204,807.0,47.96,-97.38,,2107.0
58205,0.0,47.96,-97.4,,260.0
58210,207.0,48.4,-98.1,54700.0,322.0
58212,283.0,47.7,-98.0,46800.0,474.0
58214,179.0,47.9,-97.5,104200.0,367.0
58216,79.0,48.9,-97.4,33800.0,153.0
58218,306.0,47.6,-97.1,89700.0,700.0
58219,24.0,47.47,-96.87,56300.0,47.0
58220,1198.0,48.8,-97.8,92200.0,2360.0
58222,161.0,48.6,-97.7,65300.0,295.0
58223,109.0,47.5,-97.0,92500.0,212.0
58224,28.0,48.17,-97.95,,41.0
58225,608.0,48.6,-97.2,72800.0,1125.0
58227,291.0,48.5,-97.9,45500.0,504.0
58228,462.0,47.9,-97.4,101100.0,880.0
58229,87.0,48.5,-98.2,64500.0,114.0
58230,355.0,47.5,-97.8,60300.0,663.0
58231,232.0,48.2,-97.8,52900.0,490.0
58233,136.0,48.2,-97.5,71000.0,283.0
58235,216.0,48.1,-97.5,98800.0,418.0
58237,2521.0,48.4,-97.4,69700.0,5499.0
58238,100.0,48.8,-97.4,156700.0,167.0
58239,49.0,48.9,-98.7,105700.0,71.0
58240,753.0,47.6,-97.5,80300.0,1276.0
58241,84.0,48.7,-97.7,60800.0,126.0
58243,295.0,48.5,-97.7,75400.0,539.0
58244,124.0,48.13,-97.64,86700.0,194.0
58249,1419.0,48.8,-98.3,74100.0,2574.0
58250,147.0,48.3,-98.0,45400.0,241.0
58251,943.0,48.0,-97.7,111600.0,2049.0
58254,341.0,47.8,-98.1,52300.0,513.0
58256,356.0,48.1,-97.2,128200.0,872.0
58257,1023.0,47.5,-97.3,97000.0,2239.0
58258,135.0,48.0,-97.3,137500.0,290.0
58259,286.0,48.0,-98.1,55400.0,454.0
58260,119.0,48.6,-98.1,59300.0,173.0
58261,536.0,48.2,-97.3,73600.0,1112.0
58262,71.0,48.68,-97.87,32200.0,134.0
58265,243.0,48.9,-97.6,71700.0,519.0
58266,116.0,48.0,-97.8,89700.0,203.0
58267,710.0,47.8,-97.6,110100.0,1520.0
58269,117.0,48.7,-98.2,30000.0,207.0
58270,973.0,48.4,-97.8,78400.0,1950.0
58271,359.0,48.9,-97.3,89100.0,708.0
58272,172.0,48.0,-98.0,58300.0,312.0
58273,132.0,48.3,-97.7,37500.0,264.0
58274,453.0,47.5,-97.5,131300.0,953.0
58275,292.0,47.7,-97.1,104400.0,733.0
58276,279.0,48.6,-97.4,61700.0,503.0
58277,133.0,47.6,-97.8,77500.0,225.0
58278,738.0,47.8,-97.1,162800.0,1988.0
58281,68.0,48.8,-98.6,14000.0,124.0
58282,763.0,48.9,-98.0,59700.0,1441.0
58301,4661.0,48.1,-98.9,99600.0,9864.0
58311,57.0,48.7,-98.6,29500.0,60.0
58316,2242.0,48.8,-99.8,51900.0,6486.0
58317,155.0,48.6,-99.4,33500.0,226.0
58318,2707.0,48.8,-100.4,98400.0,3684.0
58321,117.0,48.2,-98.3,58800.0,161.0
58323,28.0,48.8,-98.9,122900.0,47.0
58324,831.0,48.5,-99.2,75000.0,1345.0
58325,49.0,48.3,-99.1,110900.0,92.0
58327,177.0,48.1,-98.6,67900.0,390.0
58329,1233.0,48.9,-100.1,65300.0,3313.0
58330,218.0,48.5,-98.5,61300.0,341.0
58331,97.0,48.6,-99.1,53000.0,122.0
58332,241.0,48.1,-99.7,54400.0,320.0
58335,409.0,47.97,-98.99,16300.0,1694.0
58338,72.0,48.5,-98.6,45000.0,105.0
58339,30.0,48.95,-99.34,133300.0,47.0
58341,1459.0,47.8,-99.8,70800.0,2597.0
58343,53.0,48.3,-99.7,56700.0,81.0
58344,539.0,48.0,-98.3,81900.0,958.0
58345,113.0,48.3,-98.4,42500.0,158.0
58346,409.0,48.3,-99.4,63200.0,650.0
58348,440.0,48.0,-99.5,57400.0,727.0
58351,309.0,48.1,-99.3,46700.0,478.0
58352,237.0,48.7,-98.9,68600.0,435.0
58353,66.0,48.6,-99.6,56000.0,140.0
58355,61.0,48.59,-98.37,50000.0,84.0
58356,954.0,47.7,-99.1,63500.0,1751.0
58357,160.0,47.9,-99.1,41500.0,364.0
58361,143.0,47.8,-98.4,38800.0,190.0
58362,43.0,48.2,-99.1,,82.0
58363,43.0,48.8,-99.5,64500.0,83.0
58365,222.0,48.8,-99.3,33900.0,304.0
58366,505.0,48.7,-99.9,75000.0,1080.0
58367,783.0,48.9,-99.5,69000.0,1707.0
58368,1895.0,48.3,-100.1,84800.0,3801.0
58369,574.0,48.9,-99.8,60900.0,1231.0
58370,404.0,47.9,-98.9,40600.0,1280.0
58372,77.0,48.9,-99.0,28200.0,106.0
58374,356.0,47.8,-99.2,55000.0,640.0
58377,196.0,48.5,-98.9,75700.0,334.0
58379,198.0,47.923,-98.817,43000.0,360.0
58380,265.0,47.8,-98.5,39300.0,442.0
58381,175.0,47.8,-98.7,65500.0,317.0
58382,96.0,48.3,-98.8,55000.0,163.0
58384,353.0,48.6,-100.3,37000.0,549.0
58385,117.0,48.5,-99.6,70600.0,225.0
58386,93.0,48.3,-99.5,51900.0,134.0
58401,8103.0,46.9,-98.7,106000.0,17142.0
58402,0.0,46.9,-98.8,,260.0
58405,0.0,46.914,-98.7,,427.0
58413,797.0,46.1,-99.3,51900.0,1150.0
58415,61.0,46.4,-98.5,66700.0,145.0
58416,358.0,47.5,-98.3,51900.0,440.0
58418,230.0,47.4,-99.7,47500.0,353.0
58420,137.0,47.1,-98.9,89600.0,314.0
58421,1434.0,47.5,-99.1,95200.0,2850.0
58422,109.0,47.6,-99.4,53800.0,195.0
58423,64.0,47.5,-99.8,65000.0,78.0
58424,165.0,46.9,-99.1,80000.0,301.0
58425,742.0,47.5,-98.1,75400.0,1379.0
58426,111.0,47.2,-98.6,93600.0,200.0
58428,361.0,46.9,-99.7,112500.0,271.0
58429,240.0,47.2,-98.2,84200.0,357.0
58430,71.0,47.5,-100.3,102100.0,112.0
58431,83.0,46.5,-98.5,60600.0,132.0
58433,559.0,46.4,-98.7,83800.0,1092.0
58436,1008.0,46.1,-98.6,62300.0,1965.0
58438,382.0,47.7,-99.6,55700.0,625.0
58439,105.0,46.0,-98.8,118800.0,310.0
58440,147.0,46.4,-99.2,52000.0,181.0
58441,170.0,46.2,-98.4,51100.0,389.0
58442,331.0,46.6,-99.2,44100.0,478.0
58443,126.0,47.5,-98.6,44200.0,200.0
58444,180.0,47.5,-100.1,36900.0,192.0
58445,153.0,47.5,-98.8,32900.0,160.0
58448,195.0,47.3,-98.2,32500.0,347.0
58451,121.0,47.5,-99.9,94300.0,185.0
58452,15.0,47.541,-98.24,22100.0,27.0
58454,216.0,46.6,-98.9,46400.0,360.0
58455,162.0,47.3,-98.7,57500.0,303.0
58456,364.0,46.3,-98.9,55000.0,523.0
58458,650.0,46.4,-98.3,87700.0,1397.0
58460,200.0,46.3,-99.3,43300.0,230.0
58461,251.0,46.6,-98.2,58000.0,413.0
58463,432.0,47.5,-100.5,43600.0,651.0
58464,146.0,47.6,-98.6,32500.0,242.0
58466,203.0,46.6,-98.4,104300.0,355.0
58467,331.0,46.9,-99.3,57700.0,606.0
58472,209.0,46.6,-98.7,86400.0,419.0
58474,1291.0,46.1,-98.1,96500.0,2681.0
58475,127.0,47.2,-99.5,52500.0,150.0
58476,156.0,47.2,-99.0,67100.0,271.0
58477,92.0,47.2,-100.5,57900.0,148.0
58478,144.0,47.2,-99.7,31700.0,135.0
58479,173.0,47.1,-98.2,74600.0,192.0
58480,155.0,46.9,-98.3,58800.0,340.0
58481,133.0,46.9,-98.4,108300.0,272.0
58482,496.0,46.9,-99.9,86700.0,1003.0
58483,236.0,46.6,-99.4,51700.0,340.0
58484,55.0,47.4,-98.5,34300.0,65.0
58486,151.0,47.4,-99.4,68300.0,262.0
58487,235.0,46.8,-99.6,47000.0,444.0
58488,194.0,47.2,-100.0,58100.0,258.0
58490,134.0,46.4,-98.0,105400.0,240.0
58492,227.0,47.2,-98.4,39800.0,481.0
58494,203.0,47.1,-100.3,62000.0,350.0
